Name,DG_Year,DG_Amount,Publications_6Yrs,Citations_6Yrs
"SalehiAbari, Amirali",2020,28000.0,16,237
"Samavati, Faramarz",2008,19000.0,47,1093
"Samavati, Faramarz",2018,28000.0,60,655
"Samavati, Faramarz",2020,28000.0,72,818
"Samavati, Faramarz",2019,28000.0,65,681
"Samavati, Faramarz",2022,56000.0,54,488
"Samavati, Faramarz",2021,28000.0,63,765
"Samavati, Faramarz",2010,19000.0,51,1420
"Samavati, Faramarz",2011,19000.0,52,1491
"Samavati, Faramarz",2009,19000.0,51,1130
"Sander, Jörg",2011,29000.0,20,959
"Sander, Jörg",2014,29000.0,21,2874
"Sander, Jörg",2013,29000.0,17,986
"Sander, Jörg",2015,29000.0,27,3329
"Sander, Jörg",2012,29000.0,18,1003
"Santana de Lelis, Levi",2023,24000.0,35,490
"Sarkar, Anoop",2015,30000.0,36,555
"Sarkar, Anoop",2017,30000.0,35,446
"Sarkar, Anoop",2018,64000.0,36,366
"Sarkar, Anoop",2020,64000.0,33,354
"Sarkar, Anoop",2021,64000.0,29,355
"Sarkar, Anoop",2019,64000.0,37,404
"Sarkar, Anoop",2022,128000.0,28,266
"Sarkar, Anoop",2010,27000.0,39,1738
"Sarkar, Anoop",2011,27000.0,39,1180
"Sarkar, Anoop",2012,27000.0,36,1088
"Sarkar, Anoop",2009,27000.0,40,2244
"Sarkar, Anoop",2014,30000.0,36,523
"Sarkar, Anoop",2016,30000.0,34,460
"Sarkar, Anoop",2013,30000.0,38,865
"Sarkar, Anoop",2008,27000.0,41,2296
"Saroiu, Stefan",2008,22000.0,25,4091
"Sartipi, Kamran",2008,20000.0,17,342
"Sartipi, Kamran",2010,20000.0,26,294
"Sartipi, Kamran",2009,20000.0,28,428
"Savva, Manolis",2022,39000.0,53,13983
"Savva, Manolis",2021,39000.0,46,18662
"Savva, Manolis",2023,39000.0,52,12470
"Savva, Manolis",2020,39000.0,45,18357
"Sayagh, Mohammed",2023,24000.0,12,253
"Sayagh, Mohammed",2022,24000.0,12,371
"Sayagh, Mohammed",2021,24000.0,11,365
"Schaeffer, Jonathan",2012,61000.0,92,1751
"Schaeffer, Jonathan",2008,61000.0,81,3487
"Schaeffer, Jonathan",2009,61000.0,77,2935
"Schaeffer, Jonathan",2010,61000.0,104,2692
"Schaeffer, Jonathan",2011,61000.0,100,2168
"Schneider, Kevin",2010,27000.0,22,908
"Schneider, Kevin",2011,27000.0,20,435
"Schneider, Kevin",2008,27000.0,18,1110
"Schneider, Kevin",2009,27000.0,19,948
"Schneider, Kevin",2021,34000.0,69,1685
"Schneider, Kevin",2020,34000.0,68,1502
"Schneider, Kevin",2019,34000.0,55,1368
"Schneider, Kevin",2023,68000.0,77,1473
"Schneider, Kevin",2022,34000.0,73,1644
"Schost, Eric",2017,53324.0,44,703
"Schost, Eric",2018,53324.0,45,641
"Schost, Eric",2019,53324.0,44,493
"Schost, Eric",2021,106648.0,42,339
"Schost, Eric",2016,53324.0,38,630
"Schroeder, Bianca",2018,36000.0,25,1272
"Schroeder, Bianca",2013,36000.0,13,2490
"Schroeder, Bianca",2015,36000.0,15,1697
"Schroeder, Bianca",2014,36000.0,10,1938
"Schroeder, Bianca",2016,36000.0,18,1011
"Sedig, Kamran",2012,15000.0,34,576
"Sedig, Kamran",2010,15000.0,29,543
"Sedig, Kamran",2011,15000.0,35,630
"Sedig, Kamran",2015,15000.0,44,746
"Sedig, Kamran",2013,15000.0,37,477
"Sedig, Kamran",2023,41000.0,29,210
"SeifElNasr, Magy",2009,17000.0,34,885
"SeifElNasr, Magy",2008,17000.0,29,792
"SeifElNasr, Magy",2011,17000.0,44,1225
"SeifElNasr, Magy",2010,17000.0,38,973
"Sekerinski, Emil",2014,14000.0,15,46
"Sekerinski, Emil",2015,14000.0,15,43
"Sekerinski, Emil",2013,14000.0,12,37
"Sekerinski, Emil",2010,23900.0,13,34
"Sekerinski, Emil",2012,14000.0,13,37
"Sekerinski, Emil",2009,23900.0,10,33
"Sekerinski, Emil",2008,23900.0,10,56
"Sekerinski, Emil",2016,14000.0,15,49
"Selinger, Peter",2020,26000.0,14,128
"Selinger, Peter",2018,26000.0,25,1236
"Selinger, Peter",2019,26000.0,22,782
"Selinger, Peter",2017,26000.0,27,1250
"Selinger, Peter",2011,30600.0,12,1432
"Selinger, Peter",2010,30600.0,14,2146
"Selinger, Peter",2021,52000.0,14,147
"Selinger, Peter",2014,28000.0,28,2185
"Selinger, Peter",2008,30600.0,16,1480
"Selinger, Peter",2009,30600.0,17,1555
"Selinger, Peter",2012,28000.0,15,1511
"Selinger, Peter",2016,28000.0,27,1320
"Selinger, Peter",2013,28000.0,20,1977
"Selinger, Peter",2015,28000.0,27,2108
"Seltzer, Margo",2023,48000.0,60,1721
"Seltzer, Margo",2021,48000.0,51,2013
"Seltzer, Margo",2022,48000.0,52,1823
"Seltzer, Margo",2020,48000.0,41,1686
"Seviora, Rudolph",2008,26000.0,15,137
"Shang, Weiyi",2023,35000.0,64,1878
"Shang, Weiyi",2018,36000.0,39,1771
"Shang, Weiyi",2017,36000.0,26,1285
"Shang, Weiyi",2019,36000.0,47,2046
"Shang, Weiyi",2016,36000.0,15,780
"Shang, Weiyi",2020,36000.0,54,2000
"Shang, Weiyi",2022,35000.0,67,2237
"Shang, Weiyi",2021,35000.0,62,2124
"Sharma, Tushar",2023,36000.0,100,686
"Shaw, Ruth",2008,15000.0,18,1508
"Sheffer, Alla",2020,74000.0,34,2803
"Sheffer, Alla",2021,74000.0,36,2633
"Sheffer, Alla",2019,74000.0,33,2815
"Sheffer, Alla",2018,74000.0,29,2669
"Sheffer, Alla",2011,26000.0,40,4049
"Sheffer, Alla",2010,26000.0,38,4116
"Sheffer, Alla",2008,26000.0,34,3518
"Sheffer, Alla",2009,26000.0,39,4320
"Sheffer, Alla",2022,148000.0,29,1989
"Shepard, Terry",2011,18700.0,7,0
"Shepard, Terry",2012,18700.0,5,0
"Shepard, Terry",2009,18700.0,7,0
"Shepard, Terry",2008,18700.0,2,0
"Shepard, Terry",2010,18700.0,7,0
"Shihab, Emad",2021,48000.0,58,3336
"Shihab, Emad",2022,48000.0,61,2570
"Shihab, Emad",2020,48000.0,57,3672
"Shihab, Emad",2015,34000.0,36,2504
"Shihab, Emad",2023,48000.0,62,2203
"Shihab, Emad",2019,34000.0,57,4125
"Shihab, Emad",2017,34000.0,45,3652
"Shihab, Emad",2018,34000.0,54,4276
"Shihab, Emad",2016,34000.0,39,3401
"Shriraman, Arrvindh",2011,33000.0,14,562
"Shriraman, Arrvindh",2013,33000.0,17,661
"Shriraman, Arrvindh",2012,33000.0,15,547
"Shriraman, Arrvindh",2019,41000.0,23,478
"Shriraman, Arrvindh",2020,41000.0,18,199
"Shriraman, Arrvindh",2018,41000.0,23,563
"Shriraman, Arrvindh",2017,33000.0,25,603
"Shriraman, Arrvindh",2014,33000.0,21,787
"Shriraman, Arrvindh",2016,33000.0,25,687
"Shriraman, Arrvindh",2021,41000.0,17,161
"Shriraman, Arrvindh",2022,82000.0,15,159
"Si, Xujie",2023,29000.0,22,474
"Si, Xujie",2021,29000.0,16,465
"Si, Xujie",2022,29000.0,20,558
"Sillito, Jonathan",2012,17000.0,31,1546
"Sillito, Jonathan",2013,17000.0,34,1655
"Sillito, Jonathan",2014,17000.0,37,1691
"Singh, Ajit",2008,18200.0,57,745
"Singh, Ajit",2009,18200.0,55,968
"Singh, Ajit",2010,18200.0,52,934
"Singh, Karan",2022,55000.0,40,520
"Singh, Karan",2023,55000.0,34,424
"Smedley, Trevor",2009,15000.0,11,122
"Smedley, Trevor",2008,15000.0,13,40
"Smith, Gregory",2009,15000.0,35,88
"Smith, Gregory",2008,15000.0,8,65
"Smith, Spencer",2008,15000.0,0,0
"Smith, Spencer",2011,15000.0,9,582
"Smith, Spencer",2012,15000.0,16,1405
"Smith, Spencer",2010,15000.0,4,367
"Smith, Spencer",2009,15000.0,0,0
"Sodan, Angela",2008,14300.0,24,222
"Sodan, Angela",2010,14300.0,29,280
"Sodan, Angela",2009,14300.0,25,234
"Solis-Oba, Roberto",2023,24000.0,18,71
"SolisOba, Roberto",2021,24000.0,17,100
"SolisOba, Roberto",2022,24000.0,19,70
"SolisOba, Roberto",2020,24000.0,17,109
"Somayaji, Anil",2015,32000.0,21,885
"Somayaji, Anil",2016,32000.0,20,802
"Somayaji, Anil",2014,32000.0,23,1095
"Somayaji, Anil",2017,32000.0,14,182
"Somayaji, Anil",2018,32000.0,14,176
"Somayaji, Anil",2008,19700.0,18,754
"Spencer, Bruce",2008,10000.0,43,2379
"Spencer, Bruce",2009,10000.0,54,6620
"Spiteri, Raymond",2022,41000.0,46,483
"Spiteri, Raymond",2023,41000.0,54,541
"Spiteri, Raymond",2019,30000.0,30,411
"Spiteri, Raymond",2018,30000.0,30,644
"Spiteri, Raymond",2017,30000.0,29,647
"Spiteri, Raymond",2021,41000.0,35,369
"Spiteri, Raymond",2020,41000.0,33,315
"Spiteri, Raymond",2015,30000.0,31,687
"Spiteri, Raymond",2016,30000.0,30,667
"Spiteri, Raymond",2013,30000.0,32,698
"Spiteri, Raymond",2014,30000.0,35,683
"Stacey, Deborah",2009,15000.0,11,42
"Stanley, Kevin",2022,29000.0,27,385
"Stanley, Kevin",2020,29000.0,37,532
"Stanley, Kevin",2021,29000.0,27,366
"Stanley, Kevin",2023,29000.0,24,320
"StDenis, Richard",2016,25000.0,84,3211
"StDenis, Richard",2015,25000.0,70,2635
"StDenis, Richard",2014,25000.0,60,2891
"StDenis, Richard",2013,25000.0,47,1993
"StDenis, Richard",2017,25000.0,100,4022
"Stiévenart, Quentin",2023,36000.0,22,132
"Stobert, Elizabeth",2020,24000.0,19,539
"Stobert, Elizabeth",2023,24000.0,17,263
"Stobert, Elizabeth",2022,24000.0,19,265
"Stobert, Elizabeth",2021,24000.0,18,287
"Storey, MargaretAnne",2012,43000.0,86,5657
"Storey, MargaretAnne",2013,43000.0,85,5356
"Storey, MargaretAnne",2014,43000.0,90,5689
"Storey, MargaretAnne",2011,43000.0,84,5548
"Storey, MargaretAnne",2010,43000.0,62,4698
"Storey, MargaretAnne",2009,35000.0,58,3566
"Storey, MargaretAnne",2008,35000.0,53,2251
"Storjohann, Arne",2010,29000.0,12,431
"Storjohann, Arne",2017,30000.0,20,271
"Storjohann, Arne",2018,41000.0,18,213
"Storjohann, Arne",2019,41000.0,15,130
"Storjohann, Arne",2020,41000.0,15,128
"Storjohann, Arne",2014,30000.0,12,205
"Storjohann, Arne",2009,29000.0,14,567
"Storjohann, Arne",2013,30000.0,14,295
"Storjohann, Arne",2008,29000.0,17,623
"Storjohann, Arne",2011,29000.0,11,362
"Storjohann, Arne",2016,30000.0,18,253
"Storjohann, Arne",2015,30000.0,14,212
"Storjohann, Arne",2021,41000.0,14,126
"Storjohann, Arne",2022,82000.0,11,87
"Stroulia, Eleni",2010,50000.0,67,2943
"Stroulia, Eleni",2011,50000.0,78,2819
"Stroulia, Eleni",2009,50000.0,62,4840
"Stroulia, Eleni",2012,50000.0,98,2502
"Stroulia, Eleni",2013,50000.0,101,2536
"Stroulia, Eleni",2022,35000.0,83,928
"Stroulia, Eleni",2023,35000.0,78,720
"Stroulia, Eleni",2021,35000.0,95,1289
"Stroulia, Eleni",2020,35000.0,99,1474
"Stuerzlinger, Wolfgang",2010,28000.0,53,2163
"Stuerzlinger, Wolfgang",2008,28000.0,41,1617
"Stuerzlinger, Wolfgang",2011,28000.0,57,1520
"Stuerzlinger, Wolfgang",2009,28000.0,44,1693
"Stumm, Michael",2008,54500.0,21,1023
"Stumm, Michael",2011,29000.0,19,1466
"Stumm, Michael",2013,29000.0,16,1372
"Stumm, Michael",2015,29000.0,9,1067
"Stumm, Michael",2014,29000.0,7,842
"Stumm, Michael",2012,29000.0,17,1373
"Sturtevant, Nathan",2023,96000.0,70,1429
"Sturtevant, Nathan",2022,48000.0,71,1554
"Sturtevant, Nathan",2021,48000.0,56,1270
"Sturtevant, Nathan",2020,48000.0,61,1490
"Summers, Alexander",2021,40000.0,17,363
"Summers, Alexander",2022,40000.0,20,395
"Summers, Alexander",2023,40000.0,25,394
"Summers, Alexander",2020,40000.0,17,617
"Sumner, William",2022,24000.0,41,279
"Sumner, William",2023,24000.0,43,278
"Sumner, William",2021,24000.0,48,359
"Sumner, William",2020,24000.0,52,403
"Sun, Chengnian",2022,28000.0,18,1127
"Sun, Chengnian",2021,28000.0,15,1238
"Sun, Chengnian",2020,28000.0,19,1408
"Sun, Chengnian",2023,28000.0,15,522
"Tahiri, Nadia",2023,25000.0,12,52
"Tahiri, Nadia",2022,25000.0,9,43
"Tahvildari, Ladan",2023,26000.0,9,62
"Tahvildari, Ladan",2020,26000.0,18,209
"Tahvildari, Ladan",2018,26000.0,24,686
"Tahvildari, Ladan",2019,26000.0,20,329
"Tahvildari, Ladan",2017,26000.0,32,935
"Tahvildari, Ladan",2015,22000.0,36,3372
"Tahvildari, Ladan",2021,52000.0,16,184
"Tahvildari, Ladan",2016,22000.0,31,1872
"Tahvildari, Ladan",2013,22000.0,40,3656
"Tahvildari, Ladan",2012,22000.0,43,3442
"Tahvildari, Ladan",2014,22000.0,39,3600
